date_time,hour,day,month,year,temp_C
8/24/2015 2:00,2,24,8,2015,21.6
8/24/2015 3:00,3,24,8,2015,21.6
8/24/2015 4:00,4,24,8,2015,21.3
8/24/2015 5:00,5,24,8,2015,21.2
8/24/2015 6:00,6,24,8,2015,21.2
8/24/2015 7:00,7,24,8,2015,21.2
8/24/2015 8:00,8,24,8,2015,21
8/24/2015 9:00,9,24,8,2015,21
8/24/2015 10:00,10,24,8,2015,21.2
8/24/2015 11:00,11,24,8,2015,21.3
8/24/2015 12:00,12,24,8,2015,21.3
8/24/2015 13:00,13,24,8,2015,21.5
8/24/2015 14:00,14,24,8,2015,21.2
8/24/2015 15:00,15,24,8,2015,21.3
8/24/2015 16:00,16,24,8,2015,21.3
8/24/2015 17:00,17,24,8,2015,21.3
8/24/2015 18:00,18,24,8,2015,21.3
8/24/2015 19:00,19,24,8,2015,21.2
8/24/2015 20:00,20,24,8,2015,21.4
8/24/2015 21:00,21,24,8,2015,21.4
8/24/2015 22:00,22,24,8,2015,21.4
8/24/2015 23:00,23,24,8,2015,21.4
8/25/2015 0:00,0,25,8,2015,21
8/25/2015 1:00,1,25,8,2015,20.8
8/25/2015 2:00,2,25,8,2015,20.9
8/25/2015 3:00,3,25,8,2015,20.8
8/25/2015 4:00,4,25,8,2015,21
8/25/2015 5:00,5,25,8,2015,21.1
8/25/2015 6:00,6,25,8,2015,20.9
8/25/2015 7:00,7,25,8,2015,20.9
8/25/2015 8:00,8,25,8,2015,20.7
8/25/2015 9:00,9,25,8,2015,20.7
8/25/2015 10:00,10,25,8,2015,20.7
8/25/2015 11:00,11,25,8,2015,20.9
8/25/2015 12:00,12,25,8,2015,20.7
8/25/2015 13:00,13,25,8,2015,20.9
8/25/2015 14:00,14,25,8,2015,20.3
8/25/2015 15:00,15,25,8,2015,20.9
8/25/2015 16:00,16,25,8,2015,20.8
8/25/2015 17:00,17,25,8,2015,20.8
8/25/2015 18:00,18,25,8,2015,21
8/25/2015 19:00,19,25,8,2015,20.8
8/25/2015 20:00,20,25,8,2015,20.6
8/25/2015 21:00,21,25,8,2015,20.6
8/25/2015 22:00,22,25,8,2015,20.5
8/25/2015 23:00,23,25,8,2015,20.4
8/29/2015 0:00,0,29,8,2015,20
8/29/2015 1:00,1,29,8,2015,19.9
8/29/2015 2:00,2,29,8,2015,19.8
8/29/2015 3:00,3,29,8,2015,20
8/29/2015 4:00,4,29,8,2015,19.9
8/29/2015 5:00,5,29,8,2015,19.9
8/29/2015 6:00,6,29,8,2015,19.9
8/29/2015 7:00,7,29,8,2015,20.2
8/29/2015 8:00,8,29,8,2015,20
8/29/2015 9:00,9,29,8,2015,20.2
8/29/2015 10:00,10,29,8,2015,20.2
8/29/2015 11:00,11,29,8,2015,20.3
8/29/2015 12:00,12,29,8,2015,19.9
8/29/2015 13:00,13,29,8,2015,19.9
8/29/2015 14:00,14,29,8,2015,19.9
8/29/2015 15:00,15,29,8,2015,19.8
8/29/2015 16:00,16,29,8,2015,20.2
8/29/2015 17:00,17,29,8,2015,20
8/29/2015 18:00,18,29,8,2015,20.2
8/29/2015 19:00,19,29,8,2015,20
8/29/2015 20:00,20,29,8,2015,19.9
8/29/2015 21:00,21,29,8,2015,20
8/29/2015 22:00,22,29,8,2015,20
8/29/2015 23:00,23,29,8,2015,19.6
8/30/2015 0:00,0,30,8,2015,19.4
8/30/2015 1:00,1,30,8,2015,19.1
8/30/2015 2:00,2,30,8,2015,19.6
8/30/2015 3:00,3,30,8,2015,19.5
8/30/2015 4:00,4,30,8,2015,19.3
8/30/2015 5:00,5,30,8,2015,19.5
8/30/2015 6:00,6,30,8,2015,19.6
8/30/2015 7:00,7,30,8,2015,19.5
8/30/2015 8:00,8,30,8,2015,19.7
8/30/2015 9:00,9,30,8,2015,19.7
8/30/2015 10:00,10,30,8,2015,19.6
8/30/2015 11:00,11,30,8,2015,19.7
8/30/2015 12:00,12,30,8,2015,19.8
8/30/2015 13:00,13,30,8,2015,19.5
8/30/2015 14:00,14,30,8,2015,19.5
8/30/2015 15:00,15,30,8,2015,19.7
8/30/2015 16:00,16,30,8,2015,19.8
8/30/2015 17:00,17,30,8,2015,19.7
8/30/2015 18:00,18,30,8,2015,19.3
8/30/2015 19:00,19,30,8,2015,19.3
8/30/2015 20:00,20,30,8,2015,19.6
8/30/2015 21:00,21,30,8,2015,19.7
8/30/2015 22:00,22,30,8,2015,19.8
8/30/2015 23:00,23,30,8,2015,19.6
8/31/2015 0:00,0,31,8,2015,19.6
8/31/2015 1:00,1,31,8,2015,19.3
8/31/2015 2:00,2,31,8,2015,19.1
8/31/2015 3:00,3,31,8,2015,18.6
8/31/2015 4:00,4,31,8,2015,18.7
8/31/2015 5:00,5,31,8,2015,18.8
8/31/2015 6:00,6,31,8,2015,19.1
8/31/2015 7:00,7,31,8,2015,19.2
8/31/2015 8:00,8,31,8,2015,19.3
8/31/2015 9:00,9,31,8,2015,19.3
8/31/2015 10:00,10,31,8,2015,19.2
8/31/2015 11:00,11,31,8,2015,19.2
8/31/2015 12:00,12,31,8,2015,19.1
8/31/2015 13:00,13,31,8,2015,19.4
8/31/2015 14:00,14,31,8,2015,19.3
8/31/2015 15:00,15,31,8,2015,19.5
8/31/2015 16:00,16,31,8,2015,19.5
8/31/2015 17:00,17,31,8,2015,19.5
8/31/2015 18:00,18,31,8,2015,19.6
8/31/2015 19:00,19,31,8,2015,19.6
8/31/2015 20:00,20,31,8,2015,19.7
8/31/2015 21:00,21,31,8,2015,19.7
8/31/2015 22:00,22,31,8,2015,19.5
8/31/2015 23:00,23,31,8,2015,19.3
9/1/2015 0:00,0,1,9,2015,19.6
9/1/2015 1:00,1,1,9,2015,19.7
9/1/2015 2:00,2,1,9,2015,19.8
9/1/2015 3:00,3,1,9,2015,19.6
9/1/2015 4:00,4,1,9,2015,19.6
9/1/2015 5:00,5,1,9,2015,19.5
9/1/2015 6:00,6,1,9,2015,19.5
9/1/2015 7:00,7,1,9,2015,19.6
9/1/2015 8:00,8,1,9,2015,19.3
9/1/2015 9:00,9,1,9,2015,19.5
9/1/2015 10:00,10,1,9,2015,19.4
9/1/2015 11:00,11,1,9,2015,19.2
9/1/2015 12:00,12,1,9,2015,19.3
9/1/2015 13:00,13,1,9,2015,19.3
9/1/2015 14:00,14,1,9,2015,19.4
9/1/2015 15:00,15,1,9,2015,19.4
9/1/2015 16:00,16,1,9,2015,19.4
9/1/2015 17:00,17,1,9,2015,19.1
9/1/2015 18:00,18,1,9,2015,18.9
9/1/2015 19:00,19,1,9,2015,19.2
9/1/2015 20:00,20,1,9,2015,19.2
9/1/2015 21:00,21,1,9,2015,19.1
9/1/2015 22:00,22,1,9,2015,19.4
9/1/2015 23:00,23,1,9,2015,19.3
9/2/2015 0:00,0,2,9,2015,19.4
9/2/2015 1:00,1,2,9,2015,19.3
9/2/2015 2:00,2,2,9,2015,18.7
9/2/2015 3:00,3,2,9,2015,19.4
9/2/2015 4:00,4,2,9,2015,19.4
9/2/2015 5:00,5,2,9,2015,19.1
9/2/2015 6:00,6,2,9,2015,19
9/2/2015 7:00,7,2,9,2015,19.1
9/2/2015 8:00,8,2,9,2015,19
9/2/2015 9:00,9,2,9,2015,19.1
9/2/2015 10:00,10,2,9,2015,19.1
9/2/2015 11:00,11,2,9,2015,19.1
9/2/2015 12:00,12,2,9,2015,18.9
9/2/2015 13:00,13,2,9,2015,19
9/2/2015 14:00,14,2,9,2015,19.2
9/2/2015 15:00,15,2,9,2015,19.2
9/2/2015 16:00,16,2,9,2015,19.2
9/2/2015 17:00,17,2,9,2015,19.3
9/2/2015 18:00,18,2,9,2015,19.2
9/2/2015 19:00,19,2,9,2015,19.2
9/2/2015 20:00,20,2,9,2015,19.2
9/2/2015 21:00,21,2,9,2015,18.9
9/2/2015 22:00,22,2,9,2015,19.1
9/2/2015 23:00,23,2,9,2015,18.8
9/3/2015 0:00,0,3,9,2015,18.9
9/3/2015 1:00,1,3,9,2015,18.8
9/3/2015 2:00,2,3,9,2015,19
9/3/2015 3:00,3,3,9,2015,18.9
9/3/2015 4:00,4,3,9,2015,18.8
9/3/2015 5:00,5,3,9,2015,18.8
9/3/2015 6:00,6,3,9,2015,18.7
9/3/2015 7:00,7,3,9,2015,18.8
9/3/2015 8:00,8,3,9,2015,18.9
9/3/2015 9:00,9,3,9,2015,19
9/3/2015 10:00,10,3,9,2015,19.1
9/3/2015 11:00,11,3,9,2015,19.1
9/3/2015 12:00,12,3,9,2015,18.9
9/3/2015 13:00,13,3,9,2015,18.9
9/3/2015 14:00,14,3,9,2015,19.1
9/3/2015 15:00,15,3,9,2015,19.1
9/3/2015 16:00,16,3,9,2015,19.1
9/3/2015 17:00,17,3,9,2015,19.1
9/3/2015 18:00,18,3,9,2015,19.1
9/3/2015 19:00,19,3,9,2015,19
9/3/2015 20:00,20,3,9,2015,18.6
9/3/2015 21:00,21,3,9,2015,18.7
9/3/2015 22:00,22,3,9,2015,18.8
9/3/2015 23:00,23,3,9,2015,18.9
9/4/2015 0:00,0,4,9,2015,19.1
9/4/2015 1:00,1,4,9,2015,19.1
9/4/2015 2:00,2,4,9,2015,19.2
9/4/2015 3:00,3,4,9,2015,19.2
9/4/2015 4:00,4,4,9,2015,19.1
9/4/2015 5:00,5,4,9,2015,19.2
9/4/2015 6:00,6,4,9,2015,19.1
9/4/2015 7:00,7,4,9,2015,19.4
9/4/2015 8:00,8,4,9,2015,19.1
9/4/2015 9:00,9,4,9,2015,19.2
9/4/2015 10:00,10,4,9,2015,19.6
9/4/2015 11:00,11,4,9,2015,19.8
9/4/2015 12:00,12,4,9,2015,19.8
9/4/2015 13:00,13,4,9,2015,19.8
9/4/2015 14:00,14,4,9,2015,19.8
9/4/2015 15:00,15,4,9,2015,19.8
9/4/2015 16:00,16,4,9,2015,19.4
9/4/2015 17:00,17,4,9,2015,19.6
9/4/2015 18:00,18,4,9,2015,19.5
9/4/2015 19:00,19,4,9,2015,19.4
9/4/2015 20:00,20,4,9,2015,19.1
9/4/2015 21:00,21,4,9,2015,19.1
9/4/2015 22:00,22,4,9,2015,19.2
9/4/2015 23:00,23,4,9,2015,19.2
9/5/2015 0:00,0,5,9,2015,19.3
9/5/2015 1:00,1,5,9,2015,19.3
9/5/2015 2:00,2,5,9,2015,19.3
9/5/2015 3:00,3,5,9,2015,19.4
9/5/2015 4:00,4,5,9,2015,19.4
9/5/2015 5:00,5,5,9,2015,19.5
9/5/2015 6:00,6,5,9,2015,19.4
9/5/2015 7:00,7,5,9,2015,19.1
9/5/2015 8:00,8,5,9,2015,19.1
9/5/2015 9:00,9,5,9,2015,19.3
9/5/2015 10:00,10,5,9,2015,19.6
9/5/2015 11:00,11,5,9,2015,19.6
9/5/2015 12:00,12,5,9,2015,19.6
9/5/2015 13:00,13,5,9,2015,19.6
9/5/2015 14:00,14,5,9,2015,19.3
9/5/2015 15:00,15,5,9,2015,19.3
9/5/2015 16:00,16,5,9,2015,19.6
9/5/2015 17:00,17,5,9,2015,19.5
9/5/2015 18:00,18,5,9,2015,19.6
9/5/2015 19:00,19,5,9,2015,19.6
9/5/2015 20:00,20,5,9,2015,19.6
9/5/2015 21:00,21,5,9,2015,19.5
9/5/2015 22:00,22,5,9,2015,19.6
9/5/2015 23:00,23,5,9,2015,19.6
9/6/2015 0:00,0,6,9,2015,19.5
9/6/2015 1:00,1,6,9,2015,19.5
9/6/2015 2:00,2,6,9,2015,19.5
9/6/2015 3:00,3,6,9,2015,19.5
9/6/2015 4:00,4,6,9,2015,19.5
9/6/2015 5:00,5,6,9,2015,19.6
9/6/2015 6:00,6,6,9,2015,19.5
9/6/2015 7:00,7,6,9,2015,19.5
9/6/2015 8:00,8,6,9,2015,19.5
9/6/2015 9:00,9,6,9,2015,19.5
9/6/2015 10:00,10,6,9,2015,19.5
9/6/2015 11:00,11,6,9,2015,19.6
9/6/2015 12:00,12,6,9,2015,19.6
9/6/2015 13:00,13,6,9,2015,19.6
9/6/2015 14:00,14,6,9,2015,19.6
9/6/2015 15:00,15,6,9,2015,19.6
9/6/2015 16:00,16,6,9,2015,19.6
9/6/2015 17:00,17,6,9,2015,19.5
9/6/2015 18:00,18,6,9,2015,19.3
9/6/2015 19:00,19,6,9,2015,19.2
9/6/2015 20:00,20,6,9,2015,19.3
9/6/2015 21:00,21,6,9,2015,19.4
9/6/2015 22:00,22,6,9,2015,19.4
9/6/2015 23:00,23,6,9,2015,19.4
9/7/2015 0:00,0,7,9,2015,19.2
9/7/2015 1:00,1,7,9,2015,19.3
9/7/2015 2:00,2,7,9,2015,19.3
9/7/2015 3:00,3,7,9,2015,19.4
9/7/2015 4:00,4,7,9,2015,19.4
9/7/2015 5:00,5,7,9,2015,19.3
9/7/2015 6:00,6,7,9,2015,19.3
9/7/2015 7:00,7,7,9,2015,19.3
9/7/2015 8:00,8,7,9,2015,19.3
9/7/2015 9:00,9,7,9,2015,19.3
9/7/2015 10:00,10,7,9,2015,19.3
9/7/2015 11:00,11,7,9,2015,19.2
9/7/2015 12:00,12,7,9,2015,19.3
9/7/2015 13:00,13,7,9,2015,19.2
9/7/2015 14:00,14,7,9,2015,19.2
9/7/2015 15:00,15,7,9,2015,19.2
9/7/2015 16:00,16,7,9,2015,19.2
9/7/2015 17:00,17,7,9,2015,19.2
9/7/2015 18:00,18,7,9,2015,19.2
9/7/2015 19:00,19,7,9,2015,19.1
9/7/2015 20:00,20,7,9,2015,19.2
9/7/2015 21:00,21,7,9,2015,18.9
9/7/2015 22:00,22,7,9,2015,18.8
9/7/2015 23:00,23,7,9,2015,18.4
9/8/2015 0:00,0,8,9,2015,18.4
9/8/2015 1:00,1,8,9,2015,18.4
9/8/2015 2:00,2,8,9,2015,18.4
9/8/2015 3:00,3,8,9,2015,18.5
9/8/2015 4:00,4,8,9,2015,18.6
9/8/2015 5:00,5,8,9,2015,18.4
9/8/2015 6:00,6,8,9,2015,18.5
9/8/2015 7:00,7,8,9,2015,18.3
9/8/2015 8:00,8,8,9,2015,18.4
9/8/2015 9:00,9,8,9,2015,18.4
9/8/2015 10:00,10,8,9,2015,18.5
9/8/2015 11:00,11,8,9,2015,19.1
9/8/2015 12:00,12,8,9,2015,18.6
9/8/2015 13:00,13,8,9,2015,18.5
9/8/2015 14:00,14,8,9,2015,18.5
9/8/2015 15:00,15,8,9,2015,18.6
9/8/2015 16:00,16,8,9,2015,18.7
9/8/2015 17:00,17,8,9,2015,18.7
9/8/2015 18:00,18,8,9,2015,18.6
9/8/2015 19:00,19,8,9,2015,18.9
9/8/2015 20:00,20,8,9,2015,18.6
9/8/2015 21:00,21,8,9,2015,18.4
9/8/2015 22:00,22,8,9,2015,18.1
9/8/2015 23:00,23,8,9,2015,18.2
9/9/2015 0:00,0,9,9,2015,18.3
9/9/2015 1:00,1,9,9,2015,18.3
9/9/2015 2:00,2,9,9,2015,18.3
9/9/2015 3:00,3,9,9,2015,18.3
9/9/2015 4:00,4,9,9,2015,18.2
9/9/2015 5:00,5,9,9,2015,18
9/9/2015 6:00,6,9,9,2015,18.1
9/9/2015 7:00,7,9,9,2015,18.1
9/9/2015 8:00,8,9,9,2015,18.2
9/9/2015 9:00,9,9,9,2015,18.1
9/9/2015 10:00,10,9,9,2015,18.2
9/9/2015 11:00,11,9,9,2015,18.3
9/9/2015 12:00,12,9,9,2015,18.3
9/9/2015 13:00,13,9,9,2015,18.2
9/9/2015 14:00,14,9,9,2015,18.1
9/9/2015 15:00,15,9,9,2015,18.2
9/9/2015 16:00,16,9,9,2015,18.1
9/9/2015 17:00,17,9,9,2015,18.1
9/9/2015 18:00,18,9,9,2015,17.9
9/9/2015 19:00,19,9,9,2015,17.8
9/9/2015 20:00,20,9,9,2015,17.9
9/9/2015 21:00,21,9,9,2015,17.9
9/9/2015 22:00,22,9,9,2015,17.9
9/9/2015 23:00,23,9,9,2015,17.5
9/10/2015 0:00,0,10,9,2015,17.8
9/10/2015 1:00,1,10,9,2015,17.6
9/10/2015 2:00,2,10,9,2015,17.6
9/10/2015 3:00,3,10,9,2015,17.7
9/10/2015 4:00,4,10,9,2015,17.7
9/10/2015 5:00,5,10,9,2015,17.8
9/10/2015 6:00,6,10,9,2015,17.8
9/10/2015 7:00,7,10,9,2015,17.9
9/10/2015 8:00,8,10,9,2015,17.9
9/10/2015 9:00,9,10,9,2015,17.9
9/10/2015 10:00,10,10,9,2015,17.6
9/10/2015 11:00,11,10,9,2015,17.7
9/10/2015 12:00,12,10,9,2015,17.6
9/10/2015 13:00,13,10,9,2015,17.6
9/10/2015 14:00,14,10,9,2015,17.5
9/10/2015 15:00,15,10,9,2015,17.8
9/10/2015 16:00,16,10,9,2015,17.8
9/10/2015 17:00,17,10,9,2015,17.8
9/10/2015 18:00,18,10,9,2015,17.7
9/10/2015 19:00,19,10,9,2015,17.5
9/10/2015 20:00,20,10,9,2015,17.6
9/10/2015 21:00,21,10,9,2015,17.7
9/10/2015 22:00,22,10,9,2015,17.4
9/10/2015 23:00,23,10,9,2015,17.4
9/11/2015 0:00,0,11,9,2015,17.2
9/11/2015 1:00,1,11,9,2015,17.5
9/11/2015 2:00,2,11,9,2015,17.2
9/11/2015 3:00,3,11,9,2015,17.3
9/11/2015 4:00,4,11,9,2015,17.3
9/11/2015 5:00,5,11,9,2015,17.2
9/11/2015 6:00,6,11,9,2015,17.2
9/11/2015 7:00,7,11,9,2015,17.2
9/11/2015 8:00,8,11,9,2015,17.4
9/11/2015 9:00,9,11,9,2015,17.5
9/11/2015 10:00,10,11,9,2015,17.7
9/11/2015 11:00,11,11,9,2015,17.6
9/11/2015 12:00,12,11,9,2015,17.6
9/11/2015 13:00,13,11,9,2015,17.5
9/11/2015 14:00,14,11,9,2015,17.5
9/11/2015 15:00,15,11,9,2015,17.6
9/11/2015 16:00,16,11,9,2015,17.6
9/11/2015 17:00,17,11,9,2015,17.4
9/11/2015 18:00,18,11,9,2015,17.5
9/11/2015 19:00,19,11,9,2015,17.5
9/11/2015 20:00,20,11,9,2015,17.6
9/11/2015 21:00,21,11,9,2015,17.5
9/11/2015 22:00,22,11,9,2015,17.6
9/11/2015 23:00,23,11,9,2015,17.3
9/12/2015 0:00,0,12,9,2015,17.3
9/12/2015 1:00,1,12,9,2015,17.3
9/12/2015 2:00,2,12,9,2015,17.4
9/12/2015 3:00,3,12,9,2015,17.4
9/12/2015 4:00,4,12,9,2015,17.3
9/12/2015 5:00,5,12,9,2015,17.4
9/12/2015 6:00,6,12,9,2015,17.4
9/12/2015 7:00,7,12,9,2015,17.4
9/12/2015 8:00,8,12,9,2015,17.6
9/12/2015 9:00,9,12,9,2015,17.6
9/12/2015 10:00,10,12,9,2015,17.6
9/12/2015 11:00,11,12,9,2015,17.5
9/12/2015 12:00,12,12,9,2015,17.6
9/12/2015 13:00,13,12,9,2015,17.7
9/12/2015 14:00,14,12,9,2015,17.8
9/12/2015 15:00,15,12,9,2015,17.9
9/12/2015 16:00,16,12,9,2015,17.9
9/12/2015 17:00,17,12,9,2015,18
9/12/2015 18:00,18,12,9,2015,18
9/12/2015 19:00,19,12,9,2015,17.9
9/12/2015 20:00,20,12,9,2015,17.9
9/12/2015 21:00,21,12,9,2015,17.9
9/12/2015 22:00,22,12,9,2015,17.9
9/12/2015 23:00,23,12,9,2015,17.8
9/13/2015 0:00,0,13,9,2015,17.7
9/13/2015 1:00,1,13,9,2015,17.7
9/13/2015 2:00,2,13,9,2015,17.7
9/13/2015 3:00,3,13,9,2015,17.6
9/13/2015 4:00,4,13,9,2015,17.7
9/13/2015 5:00,5,13,9,2015,17.6
9/13/2015 6:00,6,13,9,2015,17.6
9/13/2015 7:00,7,13,9,2015,17.6
9/13/2015 8:00,8,13,9,2015,17.7
9/13/2015 9:00,9,13,9,2015,17.8
9/13/2015 10:00,10,13,9,2015,17.7
9/13/2015 11:00,11,13,9,2015,17.7
9/13/2015 12:00,12,13,9,2015,17.7
9/13/2015 13:00,13,13,9,2015,17.7
9/13/2015 14:00,14,13,9,2015,17.9
9/13/2015 15:00,15,13,9,2015,17.8
9/13/2015 16:00,16,13,9,2015,17.9
9/13/2015 17:00,17,13,9,2015,17.9
9/13/2015 18:00,18,13,9,2015,17.8
9/13/2015 19:00,19,13,9,2015,17.9
9/13/2015 20:00,20,13,9,2015,17.9
9/13/2015 21:00,21,13,9,2015,17.9
9/13/2015 22:00,22,13,9,2015,18
9/13/2015 23:00,23,13,9,2015,17.8
9/14/2015 0:00,0,14,9,2015,18
9/14/2015 1:00,1,14,9,2015,17.8
9/14/2015 2:00,2,14,9,2015,17.9
9/14/2015 3:00,3,14,9,2015,17.8
9/14/2015 4:00,4,14,9,2015,17.8
9/14/2015 5:00,5,14,9,2015,17.9
9/14/2015 6:00,6,14,9,2015,17.8
9/14/2015 7:00,7,14,9,2015,17.6
9/14/2015 8:00,8,14,9,2015,17.5
9/14/2015 9:00,9,14,9,2015,17.4
9/14/2015 10:00,10,14,9,2015,17.7
9/14/2015 11:00,11,14,9,2015,17.8
9/14/2015 12:00,12,14,9,2015,17.9
9/14/2015 13:00,13,14,9,2015,17.5
9/14/2015 14:00,14,14,9,2015,17.3
9/14/2015 15:00,15,14,9,2015,17.4
9/14/2015 16:00,16,14,9,2015,17.5
9/14/2015 17:00,17,14,9,2015,17.4
9/14/2015 18:00,18,14,9,2015,17.5
9/14/2015 19:00,19,14,9,2015,17.7
9/14/2015 20:00,20,14,9,2015,17.7
9/14/2015 21:00,21,14,9,2015,17.8
9/14/2015 22:00,22,14,9,2015,17.8
9/14/2015 23:00,23,14,9,2015,17.9
9/15/2015 0:00,0,15,9,2015,17.9
9/15/2015 1:00,1,15,9,2015,17.9
9/15/2015 2:00,2,15,9,2015,17.9
9/15/2015 3:00,3,15,9,2015,18
9/15/2015 4:00,4,15,9,2015,17.9
9/15/2015 5:00,5,15,9,2015,17.8
9/15/2015 6:00,6,15,9,2015,17.8
9/15/2015 7:00,7,15,9,2015,17.7
9/15/2015 8:00,8,15,9,2015,17.6
9/15/2015 9:00,9,15,9,2015,17.7
9/15/2015 10:00,10,15,9,2015,17.7
9/15/2015 11:00,11,15,9,2015,17.6
9/15/2015 12:00,12,15,9,2015,17.8
9/15/2015 13:00,13,15,9,2015,17.9
9/15/2015 14:00,14,15,9,2015,17.9
9/15/2015 15:00,15,15,9,2015,17.6
9/15/2015 16:00,16,15,9,2015,17.2
9/15/2015 17:00,17,15,9,2015,17.2
9/15/2015 18:00,18,15,9,2015,17.2
9/15/2015 19:00,19,15,9,2015,17.3
9/15/2015 20:00,20,15,9,2015,17.4
9/15/2015 21:00,21,15,9,2015,17.4
9/15/2015 22:00,22,15,9,2015,17.5
9/15/2015 23:00,23,15,9,2015,17.5
9/16/2015 0:00,0,16,9,2015,17.5
9/16/2015 1:00,1,16,9,2015,17.8
9/16/2015 2:00,2,16,9,2015,17.6
9/16/2015 3:00,3,16,9,2015,17.8
9/16/2015 4:00,4,16,9,2015,17.8
9/16/2015 5:00,5,16,9,2015,18
9/16/2015 6:00,6,16,9,2015,18
9/16/2015 7:00,7,16,9,2015,18.2
9/16/2015 8:00,8,16,9,2015,18.2
9/16/2015 9:00,9,16,9,2015,18.3
9/16/2015 10:00,10,16,9,2015,18.4
9/16/2015 11:00,11,16,9,2015,18.4
9/16/2015 12:00,12,16,9,2015,18.4
9/16/2015 13:00,13,16,9,2015,18.5
9/16/2015 14:00,14,16,9,2015,18.5
9/16/2015 15:00,15,16,9,2015,18.6
9/16/2015 16:00,16,16,9,2015,18.5
9/16/2015 17:00,17,16,9,2015,18.1
9/16/2015 18:00,18,16,9,2015,18.4
9/16/2015 19:00,19,16,9,2015,18.5
9/16/2015 20:00,20,16,9,2015,18.6
9/16/2015 21:00,21,16,9,2015,18.6
9/16/2015 22:00,22,16,9,2015,18.6
9/16/2015 23:00,23,16,9,2015,18.6
9/17/2015 0:00,0,17,9,2015,18.6
9/17/2015 1:00,1,17,9,2015,18.6
9/17/2015 2:00,2,17,9,2015,18.7
9/17/2015 3:00,3,17,9,2015,18.7
9/17/2015 4:00,4,17,9,2015,18.7
9/17/2015 5:00,5,17,9,2015,18.7
9/17/2015 6:00,6,17,9,2015,18.6
9/17/2015 7:00,7,17,9,2015,18.6
9/17/2015 8:00,8,17,9,2015,18.6
9/17/2015 9:00,9,17,9,2015,18.6
9/17/2015 10:00,10,17,9,2015,18.6
9/17/2015 11:00,11,17,9,2015,18.6
9/17/2015 12:00,12,17,9,2015,18.6
9/17/2015 13:00,13,17,9,2015,18.6
9/17/2015 14:00,14,17,9,2015,18.6
9/17/2015 15:00,15,17,9,2015,18.6
9/17/2015 16:00,16,17,9,2015,18.6
9/17/2015 17:00,17,17,9,2015,18.6
9/17/2015 18:00,18,17,9,2015,18.6
9/17/2015 19:00,19,17,9,2015,18.6
9/17/2015 20:00,20,17,9,2015,18.4
9/17/2015 21:00,21,17,9,2015,18.6
9/17/2015 22:00,22,17,9,2015,18.6
9/17/2015 23:00,23,17,9,2015,18.6
9/18/2015 0:00,0,18,9,2015,18.6
9/18/2015 1:00,1,18,9,2015,18.6
9/18/2015 2:00,2,18,9,2015,18.6
9/18/2015 3:00,3,18,9,2015,18.6
9/18/2015 4:00,4,18,9,2015,18.6
9/18/2015 5:00,5,18,9,2015,18.6
9/18/2015 6:00,6,18,9,2015,18.6
9/18/2015 7:00,7,18,9,2015,18.6
9/18/2015 8:00,8,18,9,2015,18.5
9/18/2015 9:00,9,18,9,2015,18.5
9/18/2015 10:00,10,18,9,2015,18.6
9/18/2015 11:00,11,18,9,2015,18.6
9/18/2015 12:00,12,18,9,2015,18.6
9/18/2015 13:00,13,18,9,2015,18.5
9/18/2015 14:00,14,18,9,2015,18.5
9/18/2015 15:00,15,18,9,2015,18.5
9/18/2015 16:00,16,18,9,2015,18.4
9/18/2015 17:00,17,18,9,2015,18.3
9/18/2015 18:00,18,18,9,2015,18.4
9/18/2015 19:00,19,18,9,2015,18.4
9/18/2015 20:00,20,18,9,2015,18.4
9/18/2015 21:00,21,18,9,2015,18.4
9/18/2015 22:00,22,18,9,2015,18.3
9/18/2015 23:00,23,18,9,2015,18.4
9/19/2015 0:00,0,19,9,2015,18.2
9/19/2015 1:00,1,19,9,2015,18.2
9/19/2015 2:00,2,19,9,2015,18.3
9/19/2015 3:00,3,19,9,2015,18.2
9/19/2015 4:00,4,19,9,2015,18.2
9/19/2015 5:00,5,19,9,2015,18.2
9/19/2015 6:00,6,19,9,2015,18.2
9/19/2015 7:00,7,19,9,2015,18.2
9/19/2015 8:00,8,19,9,2015,18.2
9/19/2015 9:00,9,19,9,2015,18.2
9/19/2015 10:00,10,19,9,2015,18.2
9/19/2015 11:00,11,19,9,2015,18.2
9/19/2015 12:00,12,19,9,2015,18.2
9/19/2015 13:00,13,19,9,2015,18.2
9/19/2015 14:00,14,19,9,2015,18.2
9/19/2015 15:00,15,19,9,2015,18.2
9/19/2015 16:00,16,19,9,2015,18.2
9/19/2015 17:00,17,19,9,2015,18.1
9/19/2015 18:00,18,19,9,2015,18.2
9/19/2015 19:00,19,19,9,2015,18.2
9/19/2015 20:00,20,19,9,2015,18.2
9/19/2015 21:00,21,19,9,2015,18.2
9/19/2015 22:00,22,19,9,2015,18.2
9/19/2015 23:00,23,19,9,2015,18.2
9/20/2015 0:00,0,20,9,2015,18.2
9/20/2015 1:00,1,20,9,2015,18.2
9/20/2015 2:00,2,20,9,2015,18.2
9/20/2015 3:00,3,20,9,2015,18.3
9/20/2015 4:00,4,20,9,2015,18.1
9/20/2015 5:00,5,20,9,2015,18.2
9/20/2015 6:00,6,20,9,2015,18.1
9/20/2015 7:00,7,20,9,2015,18.2
9/20/2015 8:00,8,20,9,2015,18.2
9/20/2015 9:00,9,20,9,2015,18.2
